timestamp,N,Re,CFL,tol,jacobi_iters,steps,time_s,avg_dt,MLUPS_vort,res
2025-08-28T20:53:54,128,100.0,0.300,1.0e-06,80,20000,24.571986,4.650009e-04,12.922,5.277e-06
2025-08-28T20:56:42,256,100.0,0.300,1.0e-06,80,20000,92.746705,1.153403e-04,13.912,8.573e-05
2025-08-28T21:04:41,384,100.0,0.300,1.0e-06,80,20000,210.729023,5.112858e-05,13.849,1.551e-04
2025-08-28T21:20:55,512,100.0,0.300,1.0e-06,80,20000,387.915093,2.872232e-05,13.410,1.943e-04
2025-08-28T22:11:55,1024,100.0,0.300,1.0e-06,80,20000,1684.347287,7.166548e-06,12.402,3.805e-04
